scale,epoch,target_hp,source_config,source_hp,nll,rank
[32],50,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-2.1492,3
[32],50,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-2.1228,4
[32],50,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-2.1208,5
[32],50,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",0.5688,6
[32],50,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",1.6537,7
[32],50,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",2.041,8
[32],50,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",2.4432,9
[32],50,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",2.6959,10
[32],50,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",3.0376,11
[32],50,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",4.224,12
[32],90,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-4.1868,1
[32],90,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-4.1684,2
[32],90,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-4.1675,3
[32],90,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-4.1237,4
[32],90,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-4.0654,5
[32],90,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-4.0269,6
[32],90,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-4.0126,7
[32],90,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-4.0078,8
[32],90,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-4.0033,9
[32],90,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.9864,10
[32],90,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.8895,11
[32],90,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.8878,12
[32],90,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-4.2215,1
[32],90,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.2137,2
[32],90,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-4.2084,3
[32],90,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.207,4
[32],90,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.1678,5
[32],90,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.1638,6
[32],90,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-4.1508,7
[32],90,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-4.1394,8
[32],90,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-4.1342,9
[32],90,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-4.1337,10
[32],90,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-4.0816,11
[32],90,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-4.0292,12
[32],90,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-4.178,1
[32],90,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-4.1314,2
[32],90,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-4.127,3
[32],90,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-4.1197,4
[32],90,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-4.1087,5
[32],90,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-4.1029,6
[32],90,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-4.0383,7
[32],90,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-4.0226,8
[32],90,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-4.0217,9
[32],90,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.9697,10
[32],90,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.9687,11
[32],90,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.965,12
[32],90,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.1928,1
[32],90,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.1865,2
[32],90,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.186,3
[32],90,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.1777,4
[32],90,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-4.1717,5
[32],90,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-4.165,6
[32],90,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-4.1316,7
[32],90,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-4.1166,8
[32],90,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-4.0962,9
[32],90,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-4.0923,10
[32],90,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-4.0868,11
[32],90,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-3.9891,12
[32],90,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-3.7952,1
[32],90,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-3.6789,2
[32],90,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.5244,3
[32],90,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.4408,4
[32],90,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.4231,5
[32],90,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.3913,6
[32],90,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.378,7
[32],90,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.3615,8
[32],90,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.3543,9
[32],90,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.3499,10
[32],90,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.3494,11
[32],90,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.3478,12
[32],90,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-4.1985,1
[32],90,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-4.1853,2
[32],90,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-4.1763,3
[32],90,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-4.1653,4
[32],90,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-4.1399,5
[32],90,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-4.1392,6
[32],90,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-4.135,7
[32],90,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-4.1348,8
[32],90,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-4.1313,9
[32],90,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-4.1293,10
[32],90,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-4.1265,11
[32],90,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-4.0815,12
[32],90,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.7317,1
[32],90,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.5446,2
[32],90,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-2.5103,3
[32],90,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-2.5006,4
[32],90,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-2.4926,5
[32],90,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-2.4799,6
[32],90,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.4642,7
[32],90,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.4458,8
[32],90,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.4352,9
[32],90,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-2.4054,10
[32],90,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-2.3864,11
[32],90,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.3569,12
[32],90,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-4.1457,1
[32],90,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-4.1416,2
[32],90,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-4.1311,3
[32],90,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-4.1297,4
[32],90,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-4.1246,5
[32],90,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-4.1212,6
[32],90,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-4.102,7
[32],90,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-4.0772,8
[32],90,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-4.0313,9
[32],90,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.8637,10
[32],90,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.8211,11
[32],90,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.8101,12
[32],90,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.7587,1
[32],90,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.5921,2
[32],90,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-2.4656,3
[32],90,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-2.4601,4
[32],90,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-2.4592,5
[32],90,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-2.4479,6
[32],90,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-2.4353,7
[32],90,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-2.4318,8
[32],90,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-2.4312,9
[32],90,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-2.4106,10
[32],90,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.4046,11
[32],90,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-2.3785,12
[32],90,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-3.8942,1
[32],90,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-3.8731,2
[32],90,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-3.8675,3
[32],90,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-3.8556,4
[32],90,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-3.8514,5
[32],90,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-3.841,6
[32],90,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-3.703,7
[32],90,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-3.6832,8
[32],90,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-3.682,9
[32],90,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-3.5334,10
[32],90,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-3.4835,11
[32],90,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-3.4649,12
[32],90,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-3.1364,1
[32],90,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.5381,2
[32],90,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-2.45,3
[32],90,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-2.3845,4
[32],90,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-2.3806,5
[32],90,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-2.3792,6
[32],90,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-2.3322,7
[32],90,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-2.2757,8
[32],90,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-2.2587,9
[32],90,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-2.2384,10
[32],90,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-2.2038,11
[32],90,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-2.1939,12
[32],90,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-3.4313,1
[32],90,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-3.3305,2
[32],90,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-3.2972,3
[32],90,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-3.2411,4
[32],90,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-3.2406,5
[32],90,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-3.2206,6
[32],90,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-3.1504,7
[32],90,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-3.001,8
[32],90,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-3.0003,9
[32],90,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-2.994,10
[32],90,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-2.8939,11
[32],90,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-2.5586,12
[64],0,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.7995,1
[64],0,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.3162,2
[64],0,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.7602,3
[64],0,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-1.5698,4
[64],0,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-1.3923,5
[64],0,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.0413,6
[64],0,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-0.966,7
[64],0,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-0.8901,8
[64],0,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-0.8522,9
[64],0,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-0.8013,10
[64],0,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-0.7786,11
[64],0,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-0.714,12
[64],0,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.1639,1
[64],0,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.1091,2
[64],0,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.3021,3
[64],0,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-1.9897,4
[64],0,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-1.2658,5
[64],0,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-1.0691,6
[64],0,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-0.9445,7
[64],0,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-0.8931,8
[64],0,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-0.8476,9
[64],0,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-0.7856,10
[64],0,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-0.7686,11
[64],0,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-0.6977,12
[64],0,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.8461,1
[64],0,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.2407,2
[64],0,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.0412,3
[64],0,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-1.7542,4
[64],0,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.6869,5
[64],0,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.3167,6
[64],0,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-1.1659,7
[64],0,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-1.0,8
[64],0,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-0.9244,9
[64],0,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-0.8691,10
[64],0,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-0.8499,11
[64],0,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-0.8049,12
[64],0,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.3119,1
[64],0,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.4481,2
[64],0,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.3646,3
[64],0,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.1808,4
[64],0,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-1.9441,5
[64],0,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-1.6044,6
[64],0,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-1.1247,7
[64],0,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-1.0338,8
[64],0,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-0.9329,9
[64],0,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-0.8652,10
[64],0,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-0.8569,11
[64],0,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-0.7914,12
[64],0,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-3.28,1
[64],0,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.2956,2
[64],0,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-1.9926,3
[64],0,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-1.9589,4
[64],0,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-1.4718,5
[64],0,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-1.3531,6
[64],0,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-1.2538,7
[64],0,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-1.198,8
[64],0,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-1.0861,9
[64],0,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-0.969,10
[64],0,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-0.9636,11
[64],0,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-0.9433,12
[64],0,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-2.8739,1
[64],0,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-2.2651,2
[64],0,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-2.0806,3
[64],0,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-1.9589,4
[64],0,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-1.5801,5
[64],0,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-1.5064,6
[64],0,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-1.33,7
[64],0,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-1.2775,8
[64],0,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-1.0694,9
[64],0,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-0.9941,10
[64],0,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-0.9827,11
[64],0,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-0.9345,12
[64],0,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.5604,1
[64],0,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.0222,2
[64],0,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-1.6336,3
[64],0,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-1.5189,4
[64],0,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.4632,5
[64],0,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.2723,6
[64],0,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.1488,7
[64],0,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-1.1336,8
[64],0,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.0935,9
[64],0,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.0931,10
[64],0,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.0795,11
[64],0,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-1.0739,12
[64],0,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-2.802,1
[64],0,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-2.0495,2
[64],0,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-2.0295,3
[64],0,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-2.0215,4
[64],0,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-1.3839,5
[64],0,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-1.2406,6
[64],0,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-1.2105,7
[64],0,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-1.154,8
[64],0,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-1.1171,9
[64],0,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-1.1165,10
[64],0,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-1.1153,11
[64],0,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-1.0895,12
[64],0,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.5154,1
[64],0,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.8861,2
[64],0,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-1.8257,3
[64],0,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.3664,4
[64],0,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.358,5
[64],0,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-1.3018,6
[64],0,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-1.2169,7
[64],0,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.0749,8
[64],0,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.047,9
[64],0,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.0375,10
[64],0,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.0099,11
[64],0,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-0.9576,12
[64],0,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-1.7503,1
[64],0,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-1.6998,2
[64],0,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-1.6762,3
[64],0,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-1.671,4
[64],0,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-1.5617,5
[64],0,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-1.3825,6
[64],0,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.3809,7
[64],0,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-1.0903,8
[64],0,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.0824,9
[64],0,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.0379,10
[64],0,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.0364,11
[64],0,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-0.9725,12
[64],0,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.3065,1
[64],0,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-1.7854,2
[64],0,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-1.45,3
[64],0,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-1.2374,4
[64],0,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-1.1996,5
[64],0,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.0414,6
[64],0,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-1.0339,7
[64],0,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.0328,8
[64],0,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-1.0154,9
[64],0,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-0.9467,10
[64],0,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-0.919,11
[64],0,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-0.9034,12
[64],0,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-2.0671,1
[64],0,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-1.8192,2
[64],0,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-1.4476,3
[64],0,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-1.3971,4
[64],0,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-1.1699,5
[64],0,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-1.0773,6
[64],0,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.0683,7
[64],0,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.0381,8
[64],0,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.0119,9
[64],0,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-0.9661,10
[64],0,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-0.9439,11
[64],0,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-0.9166,12
[64],5,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.8443,1
[64],5,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.6191,2
[64],5,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.3219,3
[64],5,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.1112,4
[64],5,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.9575,5
[64],5,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-1.8279,6
[64],5,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.7667,7
[64],5,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-1.6784,8
[64],5,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-1.6399,9
[64],5,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-1.6189,10
[64],5,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-1.5909,11
[64],5,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.352,12
[64],5,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.1525,1
[64],5,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.1111,2
[64],5,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.4602,3
[64],5,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.4195,4
[64],5,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-1.984,5
[64],5,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-1.9622,6
