scale,epoch,target_hp,source_config,source_hp,nll,rank
[32],20,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",7972842633.9849,9
[32],20,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",9747245108.1111,10
[32],20,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",9885844762.7548,11
[32],20,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",9953572354.4483,12
[32],20,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",607229055.6298,1
[32],20,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",2984480859.8989,2
[32],20,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",2997835540.9274,3
[32],20,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",3071139765.1485,4
[32],20,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",4844169377.4142,5
[32],20,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",5451435121.0702,6
[32],20,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",5672599264.2424,7
[32],20,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",5702496150.0306,8
[32],20,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",6094163795.9295,9
[32],20,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",6100383695.8149,10
[32],20,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",6122838007.9224,11
[32],20,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",6924893539.3617,12
[32],50,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",87184.1049,1
[32],50,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",7788231.1993,2
[32],50,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",7914494.6393,3
[32],50,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",16251927.4341,4
[32],50,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",16430990.1343,5
[32],50,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",54247105.0806,6
[32],50,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",57528867.5724,7
[32],50,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",63142496.492,8
[32],50,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",91900263.6096,9
[32],50,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",119277778.9745,10
[32],50,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",162415919.6471,11
[32],50,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",213241336.9996,12
[32],50,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",1219439.9678,1
[32],50,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",2990425.4423,2
[32],50,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",3123301.1333,3
[32],50,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",5234725.5041,4
[32],50,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",6001826.2344,5
[32],50,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",33179462.7948,6
[32],50,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",35471416.4714,7
[32],50,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",59674264.5174,8
[32],50,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",60702562.1437,9
[32],50,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",79838410.8069,10
[32],50,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",163311394.4044,11
[32],50,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",218603656.0336,12
[32],50,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",2015554.4959,1
[32],50,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",3140229.8877,2
[32],50,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",4246479.3062,3
[32],50,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",9750859.89,4
[32],50,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",23251125.2574,5
[32],50,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",23385510.6111,6
[32],50,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",32161998.5663,7
[32],50,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",43142550.8946,8
[32],50,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",118888139.1419,9
[32],50,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",120729315.9959,10
[32],50,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",151136326.5587,11
[32],50,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",314398226.2613,12
[32],50,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",208816.9046,1
[32],50,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",1359207.2885,2
[32],50,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",1493001.8316,3
[32],50,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",2266541.4278,4
[32],50,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",4786227.1333,5
[32],50,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",5847208.7503,6
[32],50,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",6458533.8638,7
[32],50,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",15406262.4893,8
[32],50,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",47605870.0329,9
[32],50,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",59535996.2296,10
[32],50,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",117714354.0482,11
[32],50,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",392209836.2637,12
[32],50,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",285274419.72,1
[32],50,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",353990562.1067,2
[32],50,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",506064044.352,3
[32],50,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",685990213.2145,4
[32],50,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",701600669.5206,5
[32],50,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",711752752.6042,6
[32],50,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",746709331.8465,7
[32],50,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",797434468.7363,8
[32],50,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",806482582.1552,9
[32],50,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",852963541.6237,10
[32],50,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",856818811.3376,11
[32],50,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",891058075.8614,12
[32],50,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",829833.3619,1
[32],50,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",1808783.2836,2
[32],50,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",5571574.4223,3
[32],50,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",7261363.6362,4
[32],50,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",8199614.848,5
[32],50,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",8495383.8774,6
[32],50,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",11940524.3642,7
[32],50,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",24279686.7813,8
[32],50,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",63981700.3062,9
[32],50,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",77012758.844,10
[32],50,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",95921872.2019,11
[32],50,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",133283455.5867,12
[32],50,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",41476139.8389,1
[32],50,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",203739469.6965,2
[32],50,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",584612845.8486,3
[32],50,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",630861466.0532,4
[32],50,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",739952915.1167,5
[32],50,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",825412860.2311,6
[32],50,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",923456554.2484,7
[32],50,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",1063246891.2402,8
[32],50,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",1065472001.489,9
[32],50,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",1336708191.7531,10
[32],50,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",1661105203.4858,11
[32],50,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",1664443543.4296,12
[32],50,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",101.7686,1
[32],50,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",310682.5822,2
[32],50,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",503598.9286,3
[32],50,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",2851824.8218,4
[32],50,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",3916141.8113,5
[32],50,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",33652819.2876,6
[32],50,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",49578460.0263,7
[32],50,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",59287952.9555,8
[32],50,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",64971828.5875,9
[32],50,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",198740112.9928,10
[32],50,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",267634896.6993,11
[32],50,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",314319959.0021,12
[32],50,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",32591.3069,1
[32],50,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",6181799.385,2
[32],50,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",10748448.9814,3
[32],50,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",18287748.9902,4
[32],50,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",61033687.6565,5
[32],50,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",78939400.5314,6
[32],50,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",126963836.7209,7
[32],50,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",1244331842.0702,8
[32],50,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",1244781246.1116,9
[32],50,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",1245313784.2833,10
[32],50,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",3802471985.9592,11
[32],50,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",4871614787.2658,12
[32],50,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",262054400.0136,1
[32],50,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",794600837.3406,2
[32],50,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",988471396.3795,3
[32],50,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",997295446.026,4
[32],50,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",1105022089.0529,5
[32],50,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",1144082356.0572,6
[32],50,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",1392760186.0698,7
[32],50,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",1413218401.8696,8
[32],50,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",1508573671.8886,9
[32],50,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",1822024846.9873,10
[32],50,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",1827970716.2584,11
[32],50,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",1881727380.2864,12
[32],50,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",2157413766.6296,1
[32],50,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",2177997279.95,2
[32],50,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",2525574042.7372,3
[32],50,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",2630737665.268,4
[32],50,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",2738085163.5906,5
[32],50,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",2858965295.124,6
[32],50,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",2952480356.9819,7
[32],50,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",2961621837.3983,8
[32],50,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",2976402946.0023,9
[32],50,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",3011610651.271,10
[32],50,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",3035617166.1848,11
[32],50,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",3068505005.0352,12
[32],50,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",1477800143.2823,1
[32],50,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",3585931494.2871,2
[32],50,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",3942340026.4553,3
[32],50,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",4014562680.224,4
[32],50,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",4738780774.9447,5
[32],50,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",4744440169.398,6
[32],50,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",4819025330.6929,7
[32],50,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",4856768043.7495,8
[32],50,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",4859353635.389,9
[32],50,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",4914894425.7098,10
[32],50,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",4960774497.8149,11
[32],50,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",5264437008.7169,12
[32],90,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",633497.1978,1
[32],90,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",762260.1354,2
[32],90,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",6950539.8687,3
[32],90,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",13464626.6097,4
[32],90,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",19770198.1409,5
[32],90,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",33831864.828,6
[32],90,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",35418494.1564,7
[32],90,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",37776886.2886,8
[32],90,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",40702424.5979,9
[32],90,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",50814413.2136,10
[32],90,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",67291976.0318,11
[32],90,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",85382124.8069,12
[32],90,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",250344.3279,1
[32],90,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",341628.6286,2
[32],90,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",1709252.6089,3
[32],90,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",3051467.2818,4
[32],90,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",4895384.5152,5
[32],90,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",5467586.2576,6
[32],90,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",9993642.3942,7
[32],90,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",10526970.7744,8
[32],90,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",12838054.7178,9
[32],90,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",18348712.4286,10
[32],90,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",31711568.7045,11
[32],90,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",39749451.8831,12
[32],90,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",114070.7655,1
[32],90,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",173233.1095,2
[32],90,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",270155.3157,3
[32],90,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",326701.1286,4
[32],90,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",6101672.4172,5
[32],90,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",10235433.0389,6
[32],90,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",18790167.1627,7
[32],90,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",19351677.3928,8
[32],90,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",19478356.0152,9
[32],90,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",21219398.0319,10
[32],90,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",24538518.0642,11
[32],90,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",27213814.5057,12
[32],90,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",467777.3953,1
[32],90,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",1176983.4038,2
[32],90,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",1388702.6263,3
[32],90,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",1593727.3916,4
[32],90,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",2057197.8052,5
[32],90,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",3354927.5134,6
[32],90,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",3388764.242,7
[32],90,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",3854992.951,8
[32],90,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",5314060.4097,9
[32],90,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",7567143.2484,10
[32],90,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",22836499.0967,11
[32],90,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",29362619.9974,12
[32],90,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",2401636.0629,1
[32],90,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",2536683.0672,2
[32],90,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",3634693.1579,3
[32],90,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",3818515.1438,4
[32],90,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",4643664.4511,5
[32],90,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",6216981.0339,6
[32],90,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",8639551.3045,7
[32],90,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",9690692.2582,8
[32],90,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",10356422.8813,9
[32],90,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",20191547.7105,10
[32],90,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",22662708.069,11
[32],90,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",23323142.1571,12
[32],90,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",24504.5731,1
[32],90,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",403493.3797,2
[32],90,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",2664582.952,3
[32],90,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",4553118.5817,4
[32],90,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",6028862.2679,5
[32],90,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",6112876.4761,6
[32],90,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",6117122.6328,7
[32],90,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",8517523.7695,8
[32],90,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",12542658.9016,9
[32],90,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",16750851.116,10
[32],90,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",21167772.6331,11
[32],90,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",21904434.9983,12
[32],90,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",781089.8139,1
[32],90,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",1017487.6343,2
[32],90,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",1952114.0218,3
[32],90,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",7351362.2822,4
[32],90,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",8187764.5991,5
[32],90,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",10899574.8111,6
[32],90,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",13135594.4808,7
[32],90,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",41641341.4832,8
[32],90,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",99725513.8395,9
[32],90,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",107158232.6558,10
[32],90,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",156269404.7967,11
[32],90,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",158968799.4499,12
[32],90,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",2260531.8538,1
[32],90,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",7253926.0968,2
[32],90,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",11090317.581,3
[32],90,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",11287051.4416,4
[32],90,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",11881351.2172,5
[32],90,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",12938801.0181,6
[32],90,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",23431001.6804,7
[32],90,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",37264162.8871,8
[32],90,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",47446769.9242,9
[32],90,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",101259456.7293,10
[32],90,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",119179878.2247,11
[32],90,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",122630576.7663,12
[32],90,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",178940725.2396,1
[32],90,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",207487443.779,2
[32],90,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",287182303.0206,3
[32],90,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",294185265.0975,4
[32],90,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",371544461.7873,5
[32],90,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",458560716.7417,6
[32],90,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",484704746.5024,7
[32],90,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",507285847.2097,8
[32],90,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",721354664.1736,9
[32],90,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",727180366.0119,10
[32],90,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",842269264.0134,11
[32],90,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",856721264.0228,12
[32],90,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",295305.5729,1
[32],90,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",4916506.8378,2
[32],90,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",22196445.9275,3
[32],90,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",25983494.8226,4
[32],90,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",49443397.9822,5
[32],90,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",66665586.0502,6
[32],90,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",132467188.3391,7
[32],90,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",147402036.389,8
[32],90,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",154831292.9351,9
[32],90,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",233780793.5159,10
[32],90,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",258032964.2831,11
[32],90,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",264179485.3477,12
[32],90,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",49560187.8836,1
[32],90,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",57688665.9994,2
[32],90,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",66995427.3328,3
[32],90,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",90358310.4291,4
[32],90,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",92011098.9855,5
[32],90,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",204496842.0946,6
[32],90,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",356302025.5711,7
[32],90,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",395358263.471,8
[32],90,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",426567671.7343,9
[32],90,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",621178468.2643,10
[32],90,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",627814882.2853,11
[32],90,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",636473774.1974,12
[32],90,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",305824881.4814,1
[32],90,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",320485460.7005,2
[32],90,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",387564877.0014,3
[32],90,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",464500314.2367,4
[32],90,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",472726789.0337,5
[32],90,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",479581628.7326,6
[32],90,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",571116589.725,7
[32],90,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",623784518.5652,8
[32],90,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",721654160.7516,9
[32],90,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",726200804.5651,10
[32],90,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",770454343.88,11
[32],90,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",1085782085.2853,12
[64],0,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",19296613.6865,1
[64],0,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",34544505.8482,2
[64],0,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",77729350.6266,3
[64],0,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",113369821.9345,4
