tokens,flops,Train Loss,Validation Loss,tkpm,base_N,target_N,shrink,max_lr,n_embd,n_head,method,shrinking,post_hoc_df,g_width,g_N
3150839808,2.5438862258366054e+18,1.8641042709350586,1.8908448219299316,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3152150528,2.544944458802135e+18,2.0728325843811035,1.8900961875915527,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3153461248,2.5460026917676646e+18,1.7794350385665894,1.8896358013153076,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3154771968,2.547060924733194e+18,1.9178004264831543,1.8894535303115845,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3156082688,2.548119157698724e+18,1.873813509941101,1.8892903327941895,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3157393408,2.5491773906642534e+18,1.8118371963500977,1.8891727924346924,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3158704128,2.550235623629783e+18,1.8836736679077148,1.890254020690918,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3160014848,2.5512938565953126e+18,1.9117302894592285,1.889473795890808,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3161325568,2.552352089560842e+18,1.7615890502929688,1.8894052505493164,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3162636288,2.553410322526372e+18,1.9957075119018555,1.890677809715271,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3163947008,2.5544685554919014e+18,1.901566505432129,1.8902090787887573,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3165257728,2.555526788457431e+18,1.8199658393859863,1.8899004459381104,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3166568448,2.5565850214229606e+18,1.8874868154525757,1.8900915384292603,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3167879168,2.55764325438849e+18,1.9202921390533447,1.8898718357086182,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3169189888,2.55870148735402e+18,1.6798255443572998,1.8906731605529785,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3170500608,2.5597597203195494e+18,1.9261361360549927,1.8900604248046875,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3171811328,2.560817953285079e+18,1.854156255722046,1.8898565769195557,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3173122048,2.5618761862506086e+18,1.9128451347351074,1.8899166584014893,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3174432768,2.562934419216138e+18,1.8911584615707397,1.8900549411773682,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3175743488,2.563992652181668e+18,1.797082781791687,1.8892954587936401,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3177054208,2.5650508851471974e+18,1.9310373067855835,1.889193058013916,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3178364928,2.566109118112727e+18,1.966048240661621,1.8904001712799072,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3179675648,2.5671673510782566e+18,2.0273122787475586,1.890775442123413,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3180986368,2.568225584043786e+18,1.8317598104476929,1.8902310132980347,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3182297088,2.569283817009316e+18,1.887824535369873,1.889742374420166,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3183607808,2.5703420499748454e+18,1.7134572267532349,1.890429139137268,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3184918528,2.571400282940375e+18,1.8508777618408203,1.8901821374893188,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3186229248,2.5724585159059046e+18,1.6222872734069824,1.8901004791259766,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3187539968,2.573516748871434e+18,2.105257034301758,1.8903133869171143,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3188850688,2.574574981836964e+18,1.710057258605957,1.889833688735962,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3190161408,2.5756332148024934e+18,1.8218834400177002,1.889562964439392,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3191472128,2.576691447768023e+18,1.6986563205718994,1.8896753787994385,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3192782848,2.5777496807335526e+18,1.6443417072296143,1.8889179229736328,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3194093568,2.578807913699082e+18,1.651513934135437,1.8893184661865234,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3195404288,2.579866146664612e+18,1.7729510068893433,1.8887896537780762,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3196715008,2.5809243796301414e+18,1.7785124778747559,1.8899102210998535,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3198025728,2.581982612595671e+18,1.691053867340088,1.8889720439910889,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3199336448,2.5830408455612006e+18,1.7352752685546875,1.8893721103668213,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3200647168,2.58409907852673e+18,1.805088996887207,1.8893775939941406,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3201957888,2.58515731149226e+18,1.8543739318847656,1.889697551727295,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3203268608,2.5862155444577894e+18,1.8399105072021484,1.8897734880447388,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3204579328,2.587273777423319e+18,1.6252102851867676,1.889092206954956,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3205890048,2.5883320103888486e+18,1.4722330570220947,1.8894531726837158,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3207200768,2.589390243354378e+18,1.8298122882843018,1.8892011642456055,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3208511488,2.590448476319908e+18,1.9516855478286743,1.8888397216796875,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3209822208,2.5915067092854374e+18,1.7478830814361572,1.8902363777160645,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3211132928,2.592564942250967e+18,1.9259759187698364,1.8887789249420166,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3212443648,2.5936231752164966e+18,1.7606139183044434,1.8896911144256592,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3213754368,2.594681408182026e+18,1.7182722091674805,1.889047622680664,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3215065088,2.595739641147556e+18,1.8286058902740479,1.890484094619751,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3216375808,2.5967978741130854e+18,2.0689797401428223,1.889235019683838,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3217686528,2.597856107078615e+18,1.8020249605178833,1.8892338275909424,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3218997248,2.5989143400441446e+18,1.9062411785125732,1.8888559341430664,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3220307968,2.599972573009674e+18,2.0952212810516357,1.8891565799713135,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3221618688,2.601030805975204e+18,1.7052726745605469,1.8899261951446533,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3222929408,2.6020890389407334e+18,1.7287039756774902,1.8889374732971191,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3224240128,2.603147271906263e+18,1.7549278736114502,1.888533115386963,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3225550848,2.6042055048717926e+18,1.8602604866027832,1.8886692523956299,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3226861568,2.605263737837322e+18,1.9344100952148438,1.8880176544189453,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3228172288,2.606321970802852e+18,1.825730562210083,1.8886191844940186,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3229483008,2.6073802037683814e+18,1.75065279006958,1.8881537914276123,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3230793728,2.608438436733911e+18,1.9905905723571777,1.8884447813034058,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3232104448,2.6094966696994406e+18,1.7623083591461182,1.888411521911621,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3233415168,2.61055490266497e+18,1.8426051139831543,1.8891061544418335,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3234725888,2.6116131356305e+18,1.938955307006836,1.8886414766311646,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3236036608,2.6126713685960294e+18,1.8594591617584229,1.8884787559509277,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3237347328,2.613729601561559e+18,1.8013916015625,1.8898956775665283,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3238658048,2.6147878345270886e+18,1.8880445957183838,1.8882033824920654,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3239968768,2.615846067492618e+18,1.9052395820617676,1.8883700370788574,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3241279488,2.616904300458148e+18,1.9933586120605469,1.8877677917480469,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
3242590208,2.6179625334236774e+18,1.6585361957550049,1.8880943059921265,30.0,32270848,134561280,1.0,0.005,768,12,paws,1.0,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s2-s4/30tkpm/shrinking=1.0/seed=666/post_hoc_analysis.parquet,3.0,4.169747259198147
