scale,epoch,target_hp,source_config,source_hp,nll,rank
[32],0,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-0.9379,10
[32],0,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-0.8964,11
[32],0,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-0.825,12
[32],0,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-1.3585,1
[32],0,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.2095,2
[32],0,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-1.1808,3
[32],0,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.1659,4
[32],0,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.1406,5
[32],0,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.1223,6
[32],0,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.1117,7
[32],0,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-1.0541,8
[32],0,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-1.0434,9
[32],0,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-1.0332,10
[32],0,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-0.9444,11
[32],0,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-0.8787,12
[32],0,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-1.3334,1
[32],0,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-1.3272,2
[32],0,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-1.27,3
[32],0,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-1.1857,4
[32],0,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-1.1572,5
[32],0,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-1.1525,6
[32],0,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-1.1354,7
[32],0,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-1.0693,8
[32],0,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-1.023,9
[32],0,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-1.0182,10
[32],0,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-0.9774,11
[32],0,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-0.9064,12
[32],0,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.263,1
[32],0,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.1795,2
[32],0,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.1454,3
[32],0,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-1.1274,4
[32],0,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.1253,5
[32],0,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-1.1007,6
[32],0,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.0965,7
[32],0,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.0739,8
[32],0,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.0595,9
[32],0,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.0305,10
[32],0,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-0.9845,11
[32],0,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-0.9533,12
[32],0,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.2985,1
[32],0,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.2614,2
[32],0,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.2576,3
[32],0,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.1287,4
[32],0,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-1.1149,5
[32],0,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.1073,6
[32],0,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-1.1022,7
[32],0,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-1.0932,8
[32],0,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-1.053,9
[32],0,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-1.05,10
[32],0,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-1.0157,11
[32],0,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-1.0007,12
[32],0,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-1.1881,1
[32],0,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.1702,2
[32],0,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.1484,3
[32],0,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-1.108,4
[32],0,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-1.0843,5
[32],0,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-1.0736,6
[32],0,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-1.0464,7
[32],0,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-1.0264,8
[32],0,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-1.0217,9
[32],0,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-1.0016,10
[32],0,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-0.9961,11
[32],0,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-0.9849,12
[32],0,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.2437,1
[32],0,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.2202,2
[32],0,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.1513,3
[32],0,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-1.1117,4
[32],0,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.0649,5
[32],0,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.0566,6
[32],0,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-1.0499,7
[32],0,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-1.0405,8
[32],0,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-1.0363,9
[32],0,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-1.0175,10
[32],0,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-1.0004,11
[32],0,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-0.9927,12
[32],5,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.0244,1
[32],5,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.7291,2
[32],5,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.6129,3
[32],5,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.4908,4
[32],5,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.3609,5
[32],5,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.3121,6
[32],5,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.2927,7
[32],5,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.2736,8
[32],5,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.1983,9
[32],5,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.0979,10
[32],5,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.0749,11
[32],5,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.9626,12
[32],5,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.2885,1
[32],5,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.0934,2
[32],5,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.6195,3
[32],5,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.5744,4
[32],5,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.5428,5
[32],5,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.4989,6
[32],5,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.4349,7
[32],5,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.3597,8
[32],5,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.2381,9
[32],5,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.1632,10
[32],5,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.1044,11
[32],5,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.9841,12
[32],5,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.0705,1
[32],5,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.4592,2
[32],5,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.3745,3
[32],5,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.3506,4
[32],5,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.341,5
[32],5,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.3198,6
[32],5,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.2506,7
[32],5,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.1497,8
[32],5,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.1413,9
[32],5,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.1364,10
[32],5,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.1082,11
[32],5,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.8168,12
[32],5,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.6944,1
[32],5,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.2784,2
[32],5,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.0345,3
[32],5,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.8573,4
[32],5,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.767,5
[32],5,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.6653,6
[32],5,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.6442,7
[32],5,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.5284,8
[32],5,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.284,9
[32],5,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.238,10
[32],5,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.2255,11
[32],5,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.9607,12
[32],5,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.7637,1
[32],5,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-2.6881,2
[32],5,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.6374,3
[32],5,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.5313,4
[32],5,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-2.5256,5
[32],5,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.4958,6
[32],5,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.2979,7
[32],5,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.2165,8
[32],5,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.1002,9
[32],5,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.0756,10
[32],5,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.0015,11
[32],5,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-1.79,12
[32],5,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-3.4868,1
[32],5,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-3.2725,2
[32],5,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-3.1472,3
[32],5,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-3.0592,4
[32],5,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-2.9753,5
[32],5,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-2.9382,6
[32],5,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-2.7768,7
[32],5,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-2.4761,8
[32],5,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-2.4633,9
[32],5,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-2.1859,10
[32],5,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-2.1732,11
[32],5,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-2.1508,12
[32],5,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.7399,1
[32],5,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.6139,2
[32],5,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.559,3
[32],5,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.4955,4
[32],5,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-2.3892,5
[32],5,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.2576,6
[32],5,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-2.1354,7
[32],5,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-2.0468,8
[32],5,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.9347,9
[32],5,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.8198,10
[32],5,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-1.7925,11
[32],5,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.7679,12
[32],5,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.5299,1
[32],5,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.525,2
[32],5,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.5116,3
[32],5,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-3.3134,4
[32],5,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-3.1472,5
[32],5,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-2.8004,6
[32],5,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-2.7822,7
[32],5,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-2.2946,8
[32],5,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-2.2894,9
[32],5,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-2.2634,10
[32],5,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-2.0038,11
[32],5,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-2.0032,12
[32],5,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.6848,1
[32],5,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-2.5438,2
[32],5,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.4944,3
[32],5,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-2.2575,4
[32],5,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-2.2376,5
[32],5,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-2.1464,6
[32],5,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.0176,7
[32],5,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-1.8723,8
[32],5,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.8114,9
[32],5,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.7644,10
[32],5,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.5743,11
[32],5,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.5564,12
[32],5,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-3.405,1
[32],5,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-3.2032,2
[32],5,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-3.1823,3
[32],5,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-3.174,4
[32],5,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-3.0333,5
[32],5,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-2.1306,6
[32],5,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-2.0338,7
[32],5,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.9944,8
[32],5,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.6267,9
[32],5,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.6126,10
[32],5,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.3803,11
[32],5,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.3746,12
[32],5,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-3.1757,1
[32],5,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.9681,2
[32],5,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-2.7642,3
[32],5,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-2.2692,4
[32],5,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-2.0594,5
[32],5,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.9993,6
[32],5,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-1.8972,7
[32],5,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-1.8387,8
[32],5,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-1.641,9
[32],5,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-1.6007,10
[32],5,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.3906,11
[32],5,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-1.3825,12
[32],5,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-2.7405,1
[32],5,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-2.618,2
[32],5,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-2.4595,3
[32],5,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-2.4193,4
[32],5,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-2.2913,5
[32],5,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-2.2507,6
[32],5,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.8644,7
[32],5,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-1.8273,8
[32],5,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.6851,9
[32],5,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.6827,10
[32],5,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.622,11
[32],5,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.6219,12
[32],10,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.2761,1
[32],10,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.6561,2
[32],10,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.6448,3
[32],10,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.643,4
[32],10,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.6066,5
[32],10,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.5762,6
[32],10,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.557,7
[32],10,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.5142,8
[32],10,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.3718,9
[32],10,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.1558,10
[32],10,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.0547,11
[32],10,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.6244,12
[32],10,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.8691,1
[32],10,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.4542,2
[32],10,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.9423,3
[32],10,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.8046,4
[32],10,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.7375,5
[32],10,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.7143,6
[32],10,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.6713,7
[32],10,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.6573,8
[32],10,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.6019,9
[32],10,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.5791,10
[32],10,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.4601,11
[32],10,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.1353,12
[32],10,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.1279,1
[32],10,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.9623,2
[32],10,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.8098,3
[32],10,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.8046,4
[32],10,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.7934,5
[32],10,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.792,6
[32],10,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.7314,7
[32],10,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.6238,8
[32],10,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.6216,9
[32],10,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.3495,10
[32],10,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.9093,11
[32],10,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-1.4016,12
[32],10,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.9254,1
[32],10,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.7394,2
[32],10,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.5051,3
[32],10,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.5046,4
[32],10,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.2671,5
[32],10,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.2428,6
[32],10,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.1803,7
[32],10,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.0721,8
[32],10,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.8589,9
[32],10,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.8484,10
[32],10,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.5117,11
[32],10,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.0206,12
[32],10,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-3.2903,1
[32],10,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-3.148,2
[32],10,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-3.1399,3
[32],10,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.881,4
[32],10,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.8484,5
[32],10,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.8317,6
[32],10,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.7011,7
[32],10,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.6083,8
[32],10,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.5108,9
[32],10,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.444,10
[32],10,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.1334,11
[32],10,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-1.9458,12
[32],10,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-3.7991,1
[32],10,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-3.6863,2
[32],10,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-3.5085,3
[32],10,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-3.4956,4
[32],10,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-3.4779,5
[32],10,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-3.463,6
[32],10,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-3.0943,7
[32],10,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-3.0696,8
[32],10,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-2.8617,9
[32],10,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-2.7986,10
[32],10,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-2.7902,11
[32],10,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-2.1831,12
[32],10,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.6813,1
[32],10,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.6412,2
[32],10,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.4795,3
[32],10,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-2.4732,4
[32],10,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.4317,5
[32],10,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.3279,6
[32],10,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-2.2657,7
[32],10,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-2.2481,8
[32],10,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-2.1439,9
[32],10,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-2.0879,10
[32],10,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-2.0664,11
[32],10,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.0084,12
[32],10,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-3.7478,1
[32],10,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.6478,2
[32],10,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.5721,3
[32],10,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.5226,4
[32],10,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-3.3198,5
[32],10,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-3.1606,6
[32],10,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-3.1544,7
[32],10,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-2.8609,8
[32],10,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-2.8499,9
[32],10,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-2.4683,10
[32],10,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-2.4649,11
[32],10,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-2.4552,12
